,TIME_CONTRAL_A,TIME_CONTRAL_B,STEPS,TERMINATION,GAME_LENGTH,GAME_TYPE
14523,300.0,2.0,26,1,271.0,2
14524,30.0,11.0,24,1,9.0,2
14525,30.0,0.0,22,0,20.0,3
14526,600.0,0.0,25,1,409.0,1
14527,60.0,0.0,37,0,59.0,3
14528,900.0,2.0,49,1,853.0,1
14529,600.0,0.0,18,1,186.0,1
14530,60.0,2.0,32,1,53.0,3
14531,180.0,0.0,34,0,97.0,2
14532,60.0,0.0,24,0,52.0,3
14533,180.0,0.0,57,1,143.0,2
14534,180.0,2.0,25,1,167.0,2
14535,120.0,1.0,17,1,59.0,3
14536,180.0,0.0,17,1,51.0,2
14537,180.0,0.0,31,1,168.0,2
14538,300.0,0.0,28,1,207.0,2
14539,180.0,2.0,20,1,38.0,2
14540,300.0,0.0,24,1,168.0,2
14541,180.0,5.0,25,1,32.0,2
14542,60.0,0.0,26,0,28.0,3
14543,120.0,1.0,25,1,102.0,3
14544,600.0,0.0,34,1,480.0,1
14545,240.0,0.0,45,0,211.0,2
14546,180.0,2.0,20,1,104.0,2
14547,60.0,0.0,30,0,54.0,3
14548,60.0,0.0,38,0,60.0,3
14549,420.0,15.0,38,1,365.0,1
14550,600.0,0.0,32,1,221.0,1
14551,30.0,0.0,28,0,29.0,3
14552,600.0,0.0,25,1,201.0,1
14553,300.0,8.0,20,1,195.0,1
14554,300.0,0.0,26,1,193.0,2
14555,60.0,0.0,38,0,40.0,3
14556,1500.0,5.0,40,1,417.0,1
14557,60.0,0.0,23,1,46.0,3
14558,180.0,2.0,31,1,66.0,2
14559,90.0,0.0,26,1,42.0,3
14560,300.0,0.0,33,1,132.0,2
14561,300.0,7.0,29,0,288.0,1
14562,300.0,8.0,24,1,49.0,1
14563,300.0,0.0,47,0,300.0,2
14564,300.0,8.0,33,1,260.0,1
14565,300.0,0.0,10,0,30.0,2
14566,180.0,0.0,19,1,38.0,2
14567,900.0,0.0,32,1,659.0,1
14568,600.0,0.0,19,1,51.0,1
14569,600.0,0.0,27,0,211.0,1
14570,60.0,0.0,27,1,51.0,3
14571,600.0,0.0,14,1,70.0,1
14572,180.0,0.0,41,0,145.0,2
14573,600.0,0.0,30,1,90.0,1
14574,600.0,0.0,31,1,241.0,1
14575,600.0,0.0,18,1,38.0,1
14576,300.0,3.0,42,1,257.0,2
14577,180.0,2.0,17,1,18.0,2
14578,300.0,0.0,36,0,232.0,2
14579,600.0,0.0,21,1,61.0,1
14580,180.0,6.0,26,1,116.0,2
14581,180.0,0.0,36,1,170.0,2
14582,60.0,0.0,28,0,20.0,3
14583,600.0,0.0,60,1,291.0,1
14584,300.0,0.0,27,1,131.0,2
14585,300.0,0.0,35,0,151.0,2
14586,300.0,0.0,24,1,88.0,2
14587,300.0,0.0,39,0,270.0,2
14588,600.0,10.0,19,1,126.0,1
14589,600.0,0.0,23,1,118.0,1
14590,600.0,0.0,33,1,351.0,1
14591,180.0,0.0,21,1,153.0,2
14592,60.0,0.0,30,0,55.0,3
14593,60.0,0.0,18,0,59.0,3
14594,420.0,0.0,39,0,268.0,2
14595,60.0,0.0,38,1,52.0,3
14596,600.0,0.0,31,1,484.0,1
14597,180.0,2.0,29,1,124.0,2
14598,60.0,0.0,21,1,17.0,3
14599,180.0,0.0,20,1,135.0,2
14600,300.0,0.0,44,1,224.0,2
14601,300.0,1.0,36,1,214.0,2
14602,240.0,0.0,30,1,126.0,2
14603,120.0,10.0,21,1,38.0,1
14604,420.0,2.0,21,1,27.0,1
14605,30.0,0.0,25,0,23.0,3
14606,600.0,0.0,19,1,237.0,1
14607,180.0,0.0,16,1,74.0,2
14608,180.0,0.0,30,1,69.0,2
14609,300.0,0.0,24,1,280.0,2
14610,900.0,5.0,37,1,570.0,1
14611,600.0,0.0,38,1,366.0,1
14612,300.0,0.0,41,0,277.0,2
14613,600.0,0.0,14,1,155.0,1
14614,600.0,0.0,29,1,368.0,1
14615,180.0,2.0,18,1,101.0,2
14616,180.0,0.0,22,1,59.0,2
14617,180.0,0.0,34,0,178.0,2
14618,30.0,0.0,24,0,30.0,3
14619,60.0,0.0,28,1,59.0,3
14620,300.0,0.0,40,0,160.0,2
14621,900.0,0.0,18,1,74.0,1
14622,1500.0,60.0,17,1,787.0,1
14623,180.0,2.0,23,1,97.0,2
14624,600.0,0.0,18,1,201.0,1
14625,0.0,1.0,24,0,4.0,3
14626,600.0,5.0,27,0,594.0,1
14627,300.0,0.0,48,0,217.0,2
14628,1200.0,0.0,21,1,215.0,1
14629,300.0,0.0,18,1,91.0,2
14630,900.0,15.0,53,1,755.0,1
14631,180.0,2.0,25,1,73.0,2
14632,180.0,0.0,20,1,78.0,2
14633,300.0,3.0,46,1,279.0,2
14634,600.0,0.0,22,0,248.0,1
14635,180.0,0.0,24,1,110.0,2
14636,180.0,0.0,26,0,140.0,2
14637,180.0,0.0,29,1,62.0,2
14638,300.0,3.0,28,1,259.0,2
14639,30.0,0.0,27,0,28.0,3
14640,600.0,1.0,26,1,173.0,1
14641,300.0,0.0,26,1,214.0,2
14642,60.0,0.0,16,1,33.0,3
14643,600.0,0.0,33,1,550.0,1
14644,60.0,0.0,18,0,36.0,3
14645,300.0,0.0,29,0,178.0,2
14646,180.0,0.0,28,1,76.0,2
14647,120.0,8.0,26,1,140.0,2
14648,600.0,0.0,55,1,421.0,1
14649,300.0,0.0,30,0,287.0,2
14650,60.0,0.0,39,0,60.0,3
14651,0.0,1.0,20,1,12.0,3
14652,600.0,0.0,31,1,165.0,1
14653,180.0,0.0,32,1,135.0,2
14654,60.0,0.0,35,0,59.0,3
14655,240.0,1.0,33,1,93.0,2
14656,600.0,0.0,18,1,241.0,1
14657,300.0,0.0,18,1,109.0,2
14658,600.0,10.0,16,1,136.0,1
14659,600.0,0.0,28,0,483.0,1
14660,60.0,0.0,33,0,55.0,3
14661,60.0,0.0,28,0,60.0,3
14662,900.0,10.0,41,1,10.0,1
14663,60.0,0.0,34,1,47.0,3
14664,60.0,0.0,34,0,38.0,3
14665,300.0,0.0,38,0,263.0,2
14666,180.0,0.0,38,0,179.0,2
14667,300.0,5.0,36,1,213.0,1
14668,30.0,0.0,25,0,29.0,3
14669,600.0,5.0,33,1,231.0,1
14670,0.0,1.0,19,0,6.0,3
14671,300.0,0.0,33,0,195.0,2
14672,900.0,15.0,16,1,64.0,1
14673,900.0,0.0,29,1,245.0,1
14674,180.0,0.0,12,1,83.0,2
14675,600.0,0.0,36,0,366.0,1
14676,180.0,0.0,22,1,94.0,2
14677,120.0,0.0,46,1,81.0,3
14678,600.0,0.0,19,1,203.0,1
14679,180.0,0.0,18,1,118.0,2
14680,60.0,10.0,37,1,22.0,2
14681,300.0,0.0,24,1,141.0,2
14682,480.0,0.0,28,1,326.0,1
14683,600.0,0.0,28,1,207.0,1
14684,600.0,0.0,48,1,382.0,1
14685,180.0,0.0,38,1,122.0,2
14686,60.0,0.0,22,0,59.0,3
14687,0.0,1.0,15,1,2.0,3
14688,600.0,0.0,22,0,591.0,1
14689,300.0,5.0,18,1,67.0,1
14690,300.0,0.0,26,1,180.0,2
14691,1200.0,1.0,16,1,218.0,1
14692,300.0,0.0,33,1,181.0,2
14693,30.0,0.0,22,1,27.0,3
14694,600.0,0.0,20,1,320.0,1
14695,180.0,0.0,30,1,61.0,2
14696,60.0,0.0,17,1,23.0,3
14697,60.0,0.0,35,0,58.0,3
14698,60.0,0.0,36,0,59.0,3
14699,60.0,0.0,27,1,43.0,3
14700,900.0,10.0,21,1,393.0,1
14701,600.0,5.0,13,1,225.0,1
14702,180.0,0.0,24,1,44.0,2
14703,600.0,0.0,40,1,345.0,1
14704,300.0,0.0,20,1,174.0,2
14705,900.0,5.0,41,1,589.0,1
14706,180.0,0.0,29,1,171.0,2
14707,300.0,3.0,9,1,26.0,2
14708,300.0,3.0,8,1,39.0,2
14709,180.0,0.0,30,1,97.0,2
14710,120.0,0.0,25,0,118.0,3
14711,60.0,0.0,30,0,49.0,3
14712,0.0,1.0,20,1,4.0,3
14713,300.0,5.0,40,0,147.0,1
14714,600.0,0.0,16,1,144.0,1
14715,60.0,0.0,34,1,42.0,3
14716,600.0,0.0,18,1,162.0,1
14717,336.81176168464305,1.6013525081321691,24,1,0.0,3
14718,30.0,0.0,25,0,24.0,3
14719,1200.0,10.0,58,1,559.0,1
14720,180.0,2.0,33,1,167.0,2
14721,300.0,0.0,27,1,165.0,2
14722,600.0,0.0,17,1,197.0,1
14723,600.0,0.0,62,1,600.0,1
14724,300.0,0.0,25,1,120.0,2
14725,300.0,0.0,34,1,149.0,2
14726,600.0,2.0,34,1,344.0,1
14727,60.0,0.0,25,1,29.0,3
14728,600.0,0.0,25,1,511.0,1
14729,600.0,0.0,20,1,320.0,1
14730,0.0,1.0,20,0,1.0,3
14731,600.0,0.0,31,1,494.0,1
14732,180.0,0.0,10,1,26.0,2
14733,60.0,0.0,21,1,30.0,3
14734,600.0,0.0,35,1,254.0,1
14735,1800.0,8.0,29,1,271.0,1
14736,900.0,0.0,38,1,297.0,1
14737,300.0,0.0,20,0,296.0,2
14738,600.0,0.0,23,1,371.0,1
14739,180.0,0.0,64,1,175.0,2
14740,420.0,1.0,21,1,245.0,2
14741,120.0,0.0,26,1,78.0,3
14742,60.0,0.0,18,1,49.0,3
14743,60.0,0.0,28,0,51.0,3
14744,420.0,0.0,40,0,419.0,2
14745,300.0,0.0,21,1,127.0,2
14746,300.0,0.0,16,1,146.0,2
14747,180.0,0.0,27,1,144.0,2
14748,300.0,0.0,39,0,286.0,2
14749,1200.0,20.0,23,1,646.0,1
14750,120.0,0.0,35,1,58.0,3
14751,300.0,5.0,36,1,281.0,1
14752,120.0,1.0,21,1,49.0,3
14753,180.0,2.0,22,1,62.0,2
14754,600.0,0.0,18,0,45.0,1
14755,180.0,0.0,26,1,125.0,2
14756,60.0,0.0,32,1,33.0,3
14757,60.0,0.0,31,1,52.0,3
14758,1200.0,0.0,37,1,1012.0,1
14759,600.0,0.0,24,1,45.0,1
14760,180.0,0.0,27,1,79.0,2
14761,60.0,0.0,31,1,38.0,3
14762,300.0,4.0,34,1,278.0,2
14763,480.0,0.0,58,0,479.0,1
14764,60.0,0.0,24,1,46.0,3
14765,15.0,0.0,36,0,10.0,3
14766,300.0,3.0,31,1,264.0,2
14767,180.0,0.0,20,1,108.0,2
14768,600.0,0.0,49,1,446.0,1
14769,300.0,8.0,36,1,157.0,1
14770,300.0,0.0,25,1,129.0,2
14771,600.0,0.0,30,1,243.0,1
14772,60.0,2.0,26,0,54.0,3
14773,60.0,0.0,23,1,37.0,3
14774,60.0,0.0,37,0,60.0,3
14775,120.0,0.0,29,1,62.0,3
14776,120.0,1.0,20,1,89.0,3
14777,120.0,1.0,29,1,118.0,3
14778,600.0,0.0,25,1,429.0,1
14779,600.0,0.0,24,1,254.0,1
14780,900.0,0.0,19,1,267.0,1
14781,120.0,1.0,31,1,85.0,3
14782,60.0,1.0,32,1,23.0,3
14783,120.0,0.0,24,1,72.0,3
14784,600.0,0.0,25,1,205.0,1
14785,180.0,0.0,33,0,178.0,2
14786,60.0,0.0,20,1,59.0,3
14787,300.0,8.0,29,1,132.0,1
14788,1200.0,15.0,17,1,207.0,1
14789,300.0,0.0,32,1,190.0,2
14790,180.0,0.0,41,0,168.0,2
14791,60.0,0.0,21,0,53.0,3
14792,900.0,15.0,10,1,55.0,1
14793,600.0,0.0,35,1,192.0,1
14794,180.0,0.0,39,0,176.0,2
14795,300.0,0.0,27,1,163.0,2
14796,15.0,0.0,36,0,14.0,3
14797,60.0,0.0,34,0,59.0,3
14798,60.0,0.0,27,0,59.0,3
14799,180.0,0.0,24,1,77.0,2
14800,300.0,0.0,47,0,279.0,2
14801,180.0,0.0,24,1,45.0,2
14802,600.0,0.0,45,0,565.0,1
14803,300.0,0.0,18,1,88.0,2
14804,600.0,0.0,41,0,447.0,1
14805,900.0,15.0,33,1,762.0,1
14806,900.0,15.0,43,0,821.0,1
14807,15.0,0.0,27,0,4.0,3
14808,60.0,0.0,34,0,47.0,3
14809,300.0,0.0,28,1,193.0,2
14810,300.0,0.0,35,1,141.0,2
14811,300.0,5.0,26,1,99.0,1
14812,15.0,0.0,26,0,14.0,3
14813,180.0,0.0,34,1,78.0,2
14814,180.0,0.0,25,0,167.0,2
14815,60.0,0.0,26,1,30.0,3
14816,480.0,5.0,62,1,432.0,1
14817,120.0,0.0,18,1,25.0,3
14818,300.0,0.0,17,1,216.0,2
14819,480.0,0.0,29,0,283.0,1
14820,600.0,0.0,47,0,600.0,1
14821,600.0,0.0,15,1,108.0,1
14822,600.0,0.0,48,1,589.0,1
14823,300.0,0.0,28,1,172.0,2
14824,300.0,0.0,32,1,164.0,2
14825,60.0,0.0,23,1,29.0,3
14826,600.0,0.0,36,1,420.0,1
14827,60.0,0.0,24,0,47.0,3
14828,60.0,0.0,28,1,56.0,3
14829,60.0,0.0,18,1,11.0,3
14830,60.0,0.0,33,0,60.0,3
14831,15.0,0.0,21,0,15.0,3
14832,600.0,10.0,49,1,11.0,1
14833,60.0,0.0,21,1,57.0,3
14834,180.0,0.0,18,1,94.0,2
14835,60.0,6.0,21,1,45.0,2
14836,300.0,0.0,22,1,100.0,2
14837,15.0,0.0,39,0,15.0,3
14838,60.0,0.0,29,1,27.0,3
14839,900.0,5.0,23,1,363.0,1
14840,900.0,15.0,33,1,119.0,1
14841,300.0,0.0,21,1,157.0,2
14842,600.0,0.0,27,1,268.0,1
14843,420.0,0.0,25,1,227.0,2
14844,180.0,0.0,36,0,88.0,2
14845,180.0,0.0,25,1,114.0,2
14846,15.0,0.0,31,0,8.0,3
14847,600.0,0.0,40,1,567.0,1
14848,180.0,2.0,22,1,69.0,2
14849,15.0,0.0,30,0,11.0,3
14850,900.0,15.0,21,1,80.0,1
14851,600.0,0.0,16,1,87.0,1
14852,300.0,3.0,29,0,278.0,2
14853,1200.0,8.0,23,1,112.0,1
14854,15.0,0.0,31,0,14.0,3
14855,180.0,0.0,17,1,87.0,2
14856,600.0,0.0,35,1,571.0,1
14857,60.0,0.0,25,0,43.0,3
14858,120.0,0.0,21,1,44.0,3
14859,180.0,0.0,29,1,39.0,2
14860,300.0,0.0,37,1,205.0,2
14861,300.0,0.0,42,1,150.0,2
14862,180.0,0.0,30,1,78.0,2
14863,60.0,0.0,24,1,40.0,3
14864,15.0,0.0,21,0,9.0,3
14865,15.0,0.0,31,0,15.0,3
14866,600.0,0.0,27,1,340.0,1
14867,60.0,0.0,29,1,36.0,3
14868,60.0,0.0,22,0,59.0,3
14869,15.0,0.0,23,0,14.0,3
14870,420.0,0.0,27,1,209.0,2
14871,0.0,3.0,23,1,87.0,3
14872,60.0,0.0,23,1,32.0,3
14873,600.0,0.0,60,0,513.0,1
14874,300.0,0.0,27,1,192.0,2
14875,300.0,0.0,30,1,253.0,2
14876,300.0,0.0,37,0,299.0,2
14877,600.0,10.0,35,1,177.0,1
14878,15.0,0.0,20,0,14.0,3
14879,840.0,13.0,32,0,209.0,1
14880,600.0,0.0,26,0,186.0,1
14881,15.0,0.0,29,0,5.0,3
14882,60.0,0.0,14,1,33.0,3
14883,300.0,0.0,26,1,263.0,2
14884,300.0,3.0,15,1,191.0,2
14885,15.0,0.0,26,0,14.0,3
14886,900.0,15.0,34,1,32.0,1
14887,300.0,3.0,39,1,233.0,2
14888,300.0,3.0,19,1,57.0,2
14889,360.0,0.0,41,0,106.0,2
14890,15.0,0.0,30,0,12.0,3
14891,15.0,0.0,24,1,10.0,3
14892,60.0,0.0,19,1,48.0,3
14893,180.0,0.0,21,1,45.0,2
14894,600.0,0.0,32,1,218.0,1
14895,600.0,0.0,33,0,362.0,1
14896,180.0,0.0,21,1,49.0,2
14897,600.0,0.0,36,1,409.0,1
14898,15.0,0.0,35,0,12.0,3
14899,15.0,0.0,25,0,14.0,3
14900,120.0,1.0,26,1,38.0,3
14901,900.0,0.0,28,1,367.0,1
14902,60.0,0.0,27,0,59.0,3
14903,180.0,0.0,17,1,71.0,2
14904,600.0,0.0,25,1,383.0,1
14905,15.0,0.0,20,0,11.0,3
14906,300.0,0.0,47,0,299.0,2
14907,300.0,3.0,31,1,163.0,2
14908,900.0,15.0,19,1,153.0,1
14909,600.0,0.0,12,1,91.0,1
14910,15.0,0.0,28,0,9.0,3
14911,300.0,3.0,29,1,175.0,2
14912,180.0,0.0,29,1,114.0,2
14913,900.0,0.0,31,1,256.0,1
14914,180.0,2.0,38,1,73.0,2
14915,15.0,0.0,21,0,7.0,3
14916,600.0,0.0,18,1,152.0,1
14917,180.0,0.0,51,0,179.0,2
14918,480.0,4.0,32,1,318.0,1
14919,60.0,0.0,31,0,59.0,3
14920,60.0,6.0,27,1,4.0,2
14921,600.0,0.0,20,1,213.0,1
14922,300.0,0.0,24,1,165.0,2
14923,900.0,15.0,23,1,63.0,1
14924,900.0,15.0,30,1,449.0,1
14925,15.0,0.0,25,0,9.0,3
14926,15.0,0.0,22,0,13.0,3
14927,300.0,0.0,16,1,80.0,2
14928,60.0,0.0,29,0,59.0,3
14929,600.0,0.0,17,1,233.0,1
14930,300.0,3.0,21,1,183.0,2
14931,15.0,0.0,21,1,8.0,3
14932,15.0,0.0,28,0,15.0,3
14933,60.0,0.0,24,1,38.0,3
14934,120.0,1.0,39,1,65.0,3
14935,60.0,0.0,28,1,32.0,3
14936,300.0,0.0,16,1,116.0,2
14937,15.0,0.0,22,0,9.0,3
14938,180.0,2.0,34,0,156.0,2
14939,180.0,0.0,9,1,29.0,2
14940,900.0,0.0,30,1,569.0,1
14941,600.0,0.0,22,1,371.0,1
14942,300.0,0.0,36,1,167.0,2
14943,180.0,0.0,51,0,175.0,2
14944,15.0,0.0,27,0,13.0,3
14945,480.0,0.0,30,1,291.0,1
14946,180.0,0.0,27,1,136.0,2
14947,300.0,0.0,31,1,112.0,2
14948,600.0,0.0,32,1,316.0,1
14949,600.0,0.0,26,1,135.0,1
14950,60.0,0.0,20,1,36.0,3
14951,60.0,0.0,25,0,25.0,3
14952,15.0,0.0,32,0,14.0,3
14953,300.0,0.0,20,0,194.0,2
14954,180.0,0.0,12,1,10.0,2
14955,720.0,0.0,35,1,346.0,1
14956,180.0,2.0,21,1,132.0,2
14957,180.0,0.0,18,0,170.0,2
14958,336.81176168464305,1.6013525081321691,12,1,0.0,2
14959,60.0,0.0,19,1,24.0,3
14960,300.0,0.0,37,1,210.0,2
14961,300.0,8.0,15,1,83.0,1
14962,240.0,5.0,44,1,193.0,2
14963,120.0,1.0,20,1,78.0,3
14964,300.0,3.0,17,1,161.0,2
14965,300.0,3.0,46,1,149.0,2
14966,15.0,0.0,26,1,10.0,3
14967,300.0,0.0,27,1,159.0,2
14968,600.0,0.0,34,1,143.0,1
14969,300.0,0.0,30,0,297.0,2
14970,15.0,0.0,18,0,5.0,3
14971,15.0,0.0,21,0,8.0,3
14972,15.0,0.0,28,0,13.0,3
14973,15.0,0.0,24,0,14.0,3
14974,600.0,0.0,27,1,288.0,1
14975,600.0,0.0,19,0,89.0,1
14976,15.0,0.0,24,0,14.0,3
14977,480.0,8.0,23,1,215.0,1
14978,300.0,0.0,20,1,113.0,2
14979,15.0,0.0,21,0,8.0,3
14980,15.0,0.0,20,1,14.0,3
14981,60.0,0.0,26,1,41.0,3
14982,60.0,0.0,35,0,59.0,3
14983,60.0,0.0,43,0,59.0,3
14984,600.0,5.0,30,1,122.0,1
14985,600.0,2.0,31,1,279.0,1
14986,480.0,0.0,34,1,252.0,1
14987,900.0,10.0,18,1,198.0,1
14988,120.0,1.0,22,1,55.0,3
14989,1200.0,0.0,20,1,427.0,1
14990,15.0,0.0,24,0,15.0,3
14991,15.0,0.0,31,0,14.0,3
14992,15.0,0.0,38,0,14.0,3
14993,15.0,0.0,26,0,14.0,3
14994,180.0,4.0,36,1,3.0,2
14995,60.0,0.0,25,0,48.0,3
14996,60.0,0.0,24,0,60.0,3
14997,180.0,0.0,30,1,114.0,2
14998,15.0,0.0,42,0,15.0,3
14999,300.0,0.0,19,1,131.0,2
15000,300.0,0.0,31,1,254.0,2
15001,60.0,0.0,35,0,59.0,3
15002,15.0,0.0,30,0,14.0,3
15003,600.0,0.0,29,1,337.0,1
15004,180.0,2.0,36,0,175.0,2
15005,900.0,15.0,19,1,68.0,1
15006,600.0,6.0,30,1,163.0,1
15007,15.0,0.0,21,0,15.0,3
15008,15.0,0.0,23,0,13.0,3
15009,300.0,0.0,24,1,161.0,2
15010,60.0,0.0,37,0,49.0,3
15011,600.0,3.0,26,1,543.0,1
15012,300.0,8.0,17,1,45.0,1
15013,15.0,0.0,32,0,14.0,3
15014,15.0,0.0,28,0,9.0,3
15015,60.0,0.0,24,1,36.0,3
15016,300.0,0.0,21,0,261.0,2
15017,300.0,2.0,67,1,203.0,2
15018,15.0,0.0,19,0,15.0,3
15019,300.0,0.0,25,0,235.0,2
15020,120.0,0.0,22,0,57.0,3
15021,300.0,0.0,15,1,98.0,2
15022,0.0,3.0,38,1,6.0,3
15023,180.0,0.0,28,1,118.0,2
15024,1800.0,0.0,54,0,779.0,1
15025,180.0,0.0,30,1,153.0,2
15026,15.0,0.0,35,0,13.0,3
15027,15.0,0.0,29,0,8.0,3
15028,120.0,1.0,29,0,37.0,3
15029,900.0,15.0,14,1,312.0,1
15030,180.0,0.0,22,1,113.0,2
15031,300.0,1.0,27,1,106.0,2
15032,600.0,0.0,26,1,171.0,1
15033,15.0,0.0,25,0,14.0,3
15034,15.0,0.0,20,0,10.0,3
15035,15.0,0.0,23,0,14.0,3
15036,60.0,0.0,29,1,37.0,3
15037,600.0,1.0,32,1,424.0,1
15038,15.0,0.0,30,0,14.0,3
15039,480.0,0.0,65,1,369.0,1
15040,60.0,0.0,32,0,59.0,3
15041,300.0,0.0,27,1,258.0,2
15042,120.0,1.0,28,0,83.0,3
15043,15.0,0.0,19,0,11.0,3
15044,180.0,0.0,21,1,89.0,2
15045,0.0,3.0,36,1,10.0,3
15046,900.0,15.0,18,0,419.0,1
15047,900.0,5.0,66,1,620.0,1
15048,900.0,0.0,19,1,312.0,1
15049,60.0,0.0,22,1,53.0,3
15050,600.0,0.0,20,1,472.0,1
15051,15.0,0.0,16,1,5.0,3
15052,30.0,0.0,32,0,30.0,3
15053,300.0,0.0,33,1,213.0,2
15054,720.0,10.0,33,1,705.0,1
15055,300.0,0.0,26,1,97.0,2
15056,60.0,0.0,23,0,56.0,3
15057,600.0,0.0,36,0,335.0,1
15058,15.0,0.0,28,0,12.0,3
15059,60.0,0.0,27,0,43.0,3
15060,300.0,0.0,23,1,126.0,2
15061,600.0,0.0,20,1,264.0,1
15062,15.0,0.0,18,0,4.0,3
15063,60.0,0.0,34,0,50.0,3
15064,15.0,0.0,20,0,15.0,3
15065,15.0,0.0,27,0,15.0,3
15066,900.0,15.0,24,1,7.0,1
15067,60.0,0.0,29,1,41.0,3
15068,60.0,0.0,41,0,59.0,3
15069,15.0,0.0,20,0,15.0,3
15070,600.0,0.0,48,1,584.0,1
15071,600.0,0.0,36,1,478.0,1
15072,600.0,5.0,43,0,557.0,1
15073,60.0,0.0,27,0,60.0,3
15074,120.0,1.0,31,1,81.0,3
15075,0.0,1.0,32,0,8.0,3
15076,600.0,0.0,42,1,491.0,1
15077,600.0,0.0,52,0,508.0,1
15078,15.0,0.0,25,0,8.0,3
15079,15.0,0.0,34,0,15.0,3
15080,15.0,0.0,18,0,14.0,3
15081,15.0,0.0,26,0,11.0,3
15082,15.0,0.0,34,0,9.0,3
15083,15.0,0.0,23,0,14.0,3
15084,420.0,0.0,61,0,298.0,2
15085,15.0,0.0,26,0,13.0,3
15086,15.0,0.0,18,1,8.0,3
15087,15.0,0.0,28,0,14.0,3
15088,900.0,0.0,62,0,898.0,1
15089,120.0,1.0,36,0,90.0,3
15090,60.0,0.0,18,1,37.0,3
15091,600.0,0.0,32,1,415.0,1
15092,60.0,0.0,22,1,29.0,3
15093,300.0,0.0,37,1,222.0,2
15094,600.0,0.0,28,0,401.0,1
15095,15.0,0.0,22,0,9.0,3
15096,15.0,0.0,22,0,15.0,3
15097,120.0,1.0,19,0,117.0,3
15098,60.0,0.0,26,0,35.0,3
15099,180.0,2.0,27,0,175.0,2
15100,60.0,0.0,43,0,47.0,3
15101,0.0,1.0,20,0,2.0,3
15102,600.0,0.0,31,0,264.0,1
15103,15.0,0.0,21,1,8.0,3
15104,15.0,0.0,27,0,12.0,3
15105,300.0,0.0,22,1,159.0,2
15106,300.0,3.0,28,1,254.0,2
15107,180.0,0.0,39,0,104.0,2
15108,300.0,0.0,19,1,101.0,2
15109,600.0,0.0,30,0,597.0,1
15110,15.0,0.0,34,0,13.0,3
15111,180.0,2.0,28,0,98.0,2
15112,900.0,10.0,20,1,47.0,1
15113,300.0,0.0,30,0,246.0,2
15114,600.0,0.0,34,1,221.0,1
15115,120.0,1.0,25,1,111.0,3
15116,900.0,2.0,56,1,609.0,1
15117,15.0,0.0,24,0,10.0,3
15118,180.0,0.0,29,1,117.0,2
15119,15.0,0.0,23,0,15.0,3
15120,540.0,0.0,19,1,507.0,1
15121,180.0,0.0,17,1,53.0,2
15122,180.0,0.0,23,1,51.0,2
15123,300.0,8.0,37,0,18.0,1
15124,600.0,0.0,35,1,482.0,1
15125,120.0,1.0,48,1,81.0,3
15126,15.0,0.0,18,1,12.0,3
15127,15.0,0.0,29,0,14.0,3
15128,15.0,0.0,28,0,14.0,3
15129,480.0,0.0,16,1,170.0,1
15130,180.0,2.0,22,1,65.0,2
15131,60.0,0.0,20,1,22.0,3
15132,180.0,0.0,40,0,160.0,2
15133,300.0,2.0,29,1,89.0,2
15134,900.0,15.0,14,1,70.0,1
15135,15.0,0.0,23,1,14.0,3
15136,300.0,8.0,20,1,167.0,1
15137,600.0,0.0,15,1,62.0,1
15138,300.0,3.0,15,1,80.0,2
15139,15.0,0.0,25,0,12.0,3
15140,360.0,0.0,44,1,211.0,2
15141,180.0,2.0,26,0,90.0,2
15142,300.0,3.0,26,1,96.0,2
15143,600.0,0.0,25,1,187.0,1
15144,600.0,0.0,71,1,289.0,1
15145,480.0,0.0,28,1,205.0,1
15146,300.0,0.0,35,0,195.0,2
15147,15.0,0.0,39,0,15.0,3
15148,15.0,0.0,25,0,12.0,3
15149,15.0,0.0,33,0,15.0,3
15150,15.0,0.0,22,0,14.0,3
15151,15.0,0.0,26,0,15.0,3
15152,180.0,0.0,28,0,109.0,2
15153,180.0,0.0,19,1,38.0,2
15154,300.0,0.0,21,1,182.0,2
15155,60.0,0.0,26,0,59.0,3
15156,300.0,0.0,46,0,294.0,2
15157,60.0,0.0,20,1,20.0,3
15158,600.0,0.0,30,1,259.0,1
15159,15.0,0.0,25,0,13.0,3
15160,15.0,0.0,32,0,9.0,3
15161,300.0,1.0,24,1,166.0,2
15162,15.0,0.0,26,0,15.0,3
15163,60.0,0.0,30,0,59.0,3
15164,180.0,0.0,21,1,15.0,2
15165,600.0,0.0,47,0,567.0,1
15166,600.0,0.0,60,1,435.0,1
15167,15.0,0.0,30,1,11.0,3
15168,15.0,0.0,28,0,13.0,3
15169,15.0,0.0,18,0,10.0,3
15170,180.0,2.0,48,0,170.0,2
15171,900.0,0.0,42,1,486.0,1
15172,15.0,0.0,30,0,15.0,3
15173,15.0,0.0,19,0,14.0,3
15174,180.0,0.0,23,1,111.0,2
15175,180.0,0.0,25,1,93.0,2
15176,300.0,0.0,28,0,299.0,2
15177,180.0,2.0,14,1,15.0,2
15178,180.0,0.0,19,1,78.0,2
15179,15.0,0.0,18,1,12.0,3
15180,15.0,0.0,22,0,13.0,3
15181,180.0,0.0,22,1,53.0,2
15182,60.0,0.0,40,1,56.0,3
15183,600.0,0.0,30,1,376.0,1
15184,120.0,0.0,21,1,47.0,3
